ICR Number	ICR Name	ICR Type	ICR Value	ICR File	ICR Description	ICR Component	ICR Component	ICR Component	ICR Component	ICR Component
99	DBIA99	G	ECC(730,	730	The agreement consists of the following:\n1)  Credentials Tracking package will include the field GENERAL\nPRIVILEGE (#747) and associated data in the National Service fle (#730).\n\n2)  Credentials Tracking will export the National Service file (#730).\nThis export will only install the data dictionary for file 730 if the\ndictionary does not exist on the system.  If file 730 does exist,\nCredentials Tracking will not overwrite the data dictionary.\n
100	DBIA100	G	VA(200,	200	The agreement consists of the following:\n\n1)  The Credentials Tracking module will incorperate fields in the NEW\nPERSON file within the field number range of 747-747.999.  Data node for\nthese fields will be in the QAR namespace (ex. QAR1, QAR17, etc).\nSub-data dictionary numbers will be within the 200.0747-200.074799999\nrange.  The right is reserved to use the QAR and AQAR prefix for any\ncross-reference indicies.\n\n2)  The Credentials Tracking module will export a "clean" partial data\ndictionay for file 200.  This partial will include only the 747 number\nspaced fields and the .01 name field.\nThe partial was created in an environment that contained only the\n747 numberspaced fields and a partial of the .01 name field.  The .01 name\nfield contains only the basic field definition, "B" cross- reference\n(only), and the input transform.  All other fields and information were\ndeleted.\n
101	DBIA101	G	PRSP(453,	453	The agreement consists of the following:\n1)  Credentials Tracking module will include fields in the 747-747.999\nnumber range.\n\n2)  Credentials Tracking will export the APPLICANT file (#453) partial\ndata-dictionary.  The partial will include only fields in the 747-747.999\nnumber range, and those other fields in the APPLICANT file that\nCredentials Tracking is dependant upon.\n
103	SURGERY file 	G	SRF(	130	The DSS Extracts SURGERY EXTRACT file (#727.811) contains a field, CASE\nNUMBER, which is a pointer to the SURGERY file (#130).  DSS Extracts has\npermission to execute direct global reads of the 'B' Cross Reference on\nthe SURGERY file (#130).\n\nDSS uses the "ADT" and "AC" cross references on the DATE OF OPERATION\nfield:\nGlobal: ^SRF("ADT",DFN,DATE)\nGlobal: ^SRF("AC",DATE,IEN)=DFN\n^SRF(D0,0)\n.01      PATIENT              0;1      Direct Global Read & w\n.02      OPERATING ROOM       0;2      Direct Global Read & w\n.04      SURGERY SPECIALTY    0;4      Direct Global Read & w\n.09      DATE OF OPERATION    0;9      Direct Global Read & w\n.011     IN/OUT-PATIENT STATU 0;12     Direct Global Read & w\nDSS reads the entire zero node into a local variable. The fields\nabove are used.\n^SRF(D0,.1)\n.14      SURGEON              .1;4     Direct Global Read & w\n.164     ATTEND SURG          .1;13    Direct Global Read & w\nDSS reads the entire .1 node into a local variable. The fields above\nare used.\n^SRF(D0,.2)\n.21      ANES CARE START TIME .2;1     Direct Global Read & w\n.22      TIME OPERATION BEGAN .2;2     Direct Global Read & w\n.23      TIME OPERATION ENDS  .2;3     Direct Global Read & w\n.24      ANES CARE END TIME   .2;4     Direct Global Read & w\n.205     TIME PAT IN OR       .2;10    Direct Global Read & w\n.232     TIME PAT OUT OR      .2;12    Direct Global Read & w\n.203     TIME PAT IN HOLD ARE .2;15    Direct Global Read & w\n.234     OR CLEAN START TIME  .2;13    Direct Global Read & w\n.236     OR CLEAN END TIME    .2;14    Direct Global Read & w\nDSS reads the entire .2 node into a local variable. The fields above\nare used.\n^SRF(D0,.3)\n.34      ANESTHESIOLOGIST SUP .3;4     Direct Global Read & w\n.31      PRINCIPAL ANESTHETIS .3;1     Read w/Fileman\n^SRF(D0,1,D1,0)\n.01      PROSTHESIS ITEM      0;1      Direct Global Read & w\nFrom the PROSTHESIS INSTALLED multiple (.47).\n^SRF(D0,1,D1,1)\n7        QUANTITY             1;2      Direct Global Read & w\n^SRF(D0,1.1)\n1.17     ADMIT PAC(U) TIME    1.1;7    Direct Global Read & w\n1.18     PAC(U) DISCH TIME    1.1;8    Direct Global Read & w\n^SRF(D0,6,D1,0)\n.01      ANESTHESIA TECHNIQUE 0;1      Direct Global Read & w\n.05      PRINCIPAL TECH       0;3      Direct Global Read & w\nFrom the ANESTHESIA TECHNIQUE multiple (.37).\n^SRF(D0,8)\n50       DIVISION             8;1      Direct Global Read & w\n^SRF(D0,13,D1,2)\n3        OTHER PROCEDURE CPT  2;1      Direct Global Read & w\nFrom the OTHER PROCEDURES multiple (.42).\n^SRF(D0,30)\n17       CANCEL DATE          30;1     Direct Global Read & w\n^SRF(D0,NON)\n118      NON-OR PROCEDURE     NON;1    Direct Global Read & w\n119      NON-OR LOCATION      NON;2    Direct Global Read & w\n121      TIME PROCEDURE BEGAN NON;4    Direct Global Read & w\n122      TIME PROCEDURE ENDED NON;5    Direct Global Read & w\n123      PROVIDER             NON;6    Direct Global Read & w\n124      ATTEND PROVIDER      NON;7    Direct Global Read & w\nDSS reads the entire NON node into a local variable. The fields above\nare used.\n^SRF(D0,OP)\n27       PRINCIPAL PROCEDURE  OP;2     Direct Global Read & w\n26       PRINCIPAL PROCEDURE  OP;1     Direct Global Read & w\nDSS reads the entire OP node into a local variable. The field above\nis used.\n^SRF(D0,OPMOD,D1,0)\n28       PRIN. PROCEDURE CPT  0;1      Direct Global Read & w\n^SRF(D0,13,D1,MOD,D2,0)\n4        OTHER PROCEDURE CPT  0;1      Direct Global Read & w\n^SRF(D0,CON)\n35       CONCURRENT CASE      CON;1    Direct Global Read & w\nThe CONCURRENT CASE (#35) field\nwas added to this ICR in\nsupport of the FY14 Annual\nSustainment patch ECX*3*144.\n\nAccess to the CONCURRENT CASE\nfield will not be reliable\nafter a site has implemented\nSurgery Quality and Workflow\nManager (SQWM), patch SR*3*180.\nThe handling of concurrent\ncases is different in SQWM than\nin VistA Surgery. After SQWM\nimplementation, concurrent case\ninformation must be accessed by\nother means yet to be\ndetermined as of the date of\nadding the CONCURRENT CASE\nfield to this ICR.\n^SRF(D0,50,D1,0)\n.213     ANES CARE TIME BLOCK 50;0     Direct Global Read & w\nThe ANES CARE TIME BLOCK\nmultiple was added to this ICR\nin support of the DSS FY17\nAnnual Sustainment Patch\nECX*3*161.\n\nThe ANES CARE MULTIPLE START\nTIME and ANES CARE MULTIPLE END\nTIME fields are used in\ncalculating the patient's total\nanesthesia time.\n.01      ANES CARE MULTIPLE S 0;1      Direct Global Read & w\n1        ANES CARE MULTIPLE E 0;2      Direct Global Read & w\n^SRF(D0,63,D1,0)\n.01      ORGANS TO BE TRANSPL 0;1      Direct Global Read & w\nThe ORGANS TO BE TRANSPLANTED\nmultiple was added to this ICR\nin support of the DSS FY18\nAnnual Sustainment Patch\nECX*3*166.\n\nThe ORGANS TO BE TRANSPLANTED\nfield will be used to identify\norgans transplanted during the\noperation.\n
111	DBIA111-A	R	DGAINP3	0		EN
115	DBIA115-A	G	DIC(195.4,	195.4	Use of the Record Tracking System Parameter file # 195.4.  RA calls RT if\nthe field 'RADIOLOGY INTERFACE STATUS' is 'UP', ^DIC(195.4,1,"UP")=^1, and\nchecks if the record tracking radiology application is defined .\n$D(^DIC(195.4,1,"RAD"))\n
116	DBIA116	G	RADPT(	70	With Record Tracking implementaion, records may be created for\nfor all the entries in Radiology Patient file.\n\nWhen using the Record Tracking (radiology application) the\nroutines RTSM1 and RTSM3 look at the Radiology Patient file #70\n^RADPT(dfn,0) => ^RT(n,0)=dfn;DPT(^\nto create entries in the Records file #190 for each radiology\npatient when initializing records.\n
118	DBIA118-A	G	RADPT(	70	Amended October 28, 1997.\n^RADPT(D0,'DT',D1,0)\n.01      EXAM DATE            0;1      Read w/Fileman\nThe ICR package may use a\ndirect global read to get the\nEXAM DATE value.\n^RADPT(D0,'DT',D1,'P',D2,0)\n2        RADIOLOGY PROCEDURE  0;2      Read w/Fileman\n3        EXAM STATUS          0;3      Read w/Fileman\n^RADPT(D0,'DT',D1,'P',D2,'M',D3,0)\n.01      MODIFIERS            0;1      Read w/Fileman\n
119	DBIA119	G	%ZTSCH(	0	Routine PRCFQ uses the following extrinsic function to determine whether\nTaskman is runnig:\n\nTM()    ;extrinsic function--is taskman running?\nN ZTH,ZTR S ZTH=$H,ZTR=$S(^%ZTSCH("RUN"))#2:^("RUN"),1:"")\nQ ZTH-ZTR*86400+$P(ZTH,",",2)-$P(ZTR,",",2)<500\n\nTill otherwise agreed, or release of Kernel 8\n^%ZTSCH('RUN')\n
120	DBIA120-A	G	DIC(195.4,	195.4	1. Use of the Record Tracking System Parameter file # 195.4:\nDG calls RT if the field 'MAS INTERFACE STATUS' is 'UP'\n^DIC(195.4,1,"UP")=1^\n^DIC(195.4,1,'UP')\n
121	DBIA121	G	PATIENT FILE	2	APSJD X-reference on field .351, DATE OF DEATH, of file 2, PATIENT not\nused for sorting or look up.  The code is:\nset: S XX=X,X="PSJADT" X ^%ZOSF("TEST") I  S X=XX D END^PSJADT\nkill: Q\n\nThe event driver messages are not displayed.\n\n^DD(2,.351,1,6,0) = 2^APSJD^MUMPS ^DD(2,.351,1,6,1) = S XX=X,X="PSJADT" X\n^%ZOSF("TEST") I  S X=XX D END^PSJ ADT ^DD(2,.351,1,6,2) = Q\n^DD(2,.351,1,6,"%D",0) = ^^2^2^2910806^ ^DD(2,.351,1,6,"%D",1,0) =\nPharmacy cross-reference for notification upon entry/deletion of date of\n^DD(2,.351,1,6,"%D",2,0) = death information.  ^DD(2,.351,1,6,"DT") =\n2910806\n^DD(2,.351,1,6,\n
124	DBIA124-A	R	PSOCPVW	0	Routine PSOCPVW is called by Integrated Billing to display information\nfrom the Prescription file (52) to provide a full profile of the\nprescription that caused the Co-Pay Charges.\n\nInput Variable: X\n$P1: RX Entry Number.  The pointer to the Prescription file.\n\n$P2: Refill.  The second piece is delimited by a colon is optional, if\ndefined is expected to be the entry number of the refill multiple that\ncaused the charges if the charges were created by a refill.\n\nOutput    Writes pertinent data from the prescription file for the\nrequested entry in captioned format.\n	PSOCPVW
125	DBIA125-A	R	IBARX	0	This private agreement between PSO and IB will allow for PSO to notify IB\nwhen an Outpatient Medication Co-payment bill needs to be created,\nupdated, or cancelled.  It will also allow PSO to cancel or update a\npotential charge. There are also entry points for PSO to verify that a\npatient is subject to Pharmacy Co-payment and allow PSO to check the\nstatus of a Co-payment charge.\n	XTYPE	NEW	CANCEL	UPDATE	STATUS	CANIBAM	UPIBAM
126	DBIA126	R	IBOLK	0		ENB	ENF
127	DBIA127-A	R	PRCASER	0	PRCASER  This routine is used for setting up or establishing a new charge\n(bill) for a debtor.  When calling this routine, a new charge (pharmacy\nCo-Pay, etc, should be added to the patients account.\n\nInput Variable: X\n$P1: Site.  This is the site number the charge is being created by.  For\nexample: 503, 516, etc.  This is the station number field from the\nInstitution file (4).\n\n$P2: Service.  This is the service that is creating the bill.  This is\nthe pointer to the Service/Section file (49).\n\n$P3: Category Number.  This is the AR Category that the charge should\nfall under.  This is the pter to the AR Category file (430.2).\n\n$P4: Debtor.  This is the debtor that the charge should fall under.  This\nis a variable pointer to the following files: Vendor, Person, Insurance,\nInstitution.  For Pharmacy Co-Pay the debtor should be the patient in the\nformat of "36;DPT(" whe re 36 is the internal number of the patient in the\npatient file.\n\n$P5: Fiscal Year.  Fiscal Year charge should be charged to.\n\n$P6: Amount.  Must be zero or greater and less than 9999999.99.\n\n$P7: User.  The person who created the charge. Pointer to the User file\n(3).\n\n$P8: Date charge generated.  This is the internal VA FileMan date the\ncharge was issued.\n\n\nOutput Variable: Y (if no error is encountered)\nP1: Internal Bill Number.  This is the internal file number from the\nAccounts Receivable file (430).\n\n$P2: Charge ID.  This is the .01 field from the Accounts Receivable file\n(430) and will be 10 characters in length.\n\n$P3: Transaction Number.  Since an "OPEN" bill may already exist and can\nbe used, it may be necessary to add this charge to an already existing\nbill as a transaction, then this would be the pointer value to the AR\nTransaction file (433).  Howev er, if a new bill is set up for the current\ncharges then this piece equals zero.\n\n\nVariable: Y (if error is encountered)\n$P1: Error Indicator. -1\n.\n$P2: Error Code.  This is the error code from the IB Action Error file.\n\n$P3: Additional Text.  If additional text is required to describe the\nerror it is in the third piece.\n	PRCASER
128	DBIA128-A	G	VA(200,	200	New Bill and Edit Bill options have been modified to prompt the user "Edit\nDebtor Address" after he/she has entered/edited the bill. This prompt as\nwell as the Edit AR Debtor Address option allow edits to the NEW PERSON\nand INSTITUTION file.\n\nThe fields edited include:\n\nfor NEW PERSON file ^VA(200,\n1) .111 - Street Address 1\n2) .112 - Street Address 2\n3) .113 - Street Address 3\n4) .114 - City\n5) .115 - State\n6) .116 - Zip Code\n7) .131 - Phone\n\nThe edits would also be transposed in the PERSON file (^DIC(16)).\n\nPlease keep in mind that "all users" with access to the Billing menu will\nbe able to edit the debtor address fields (option 2).\n
129	DBIA129	R	PSOEXDT	0	Call to STAT^PSOEXDT:\n\nThe routine expects the 0 node of the prescription in RX0, the 2 node\nof the prescription in RX2 and returns the printable form of the\nprescription status in ST.\n\nThe call will be abandonded when Health Summary provides the clinical\ninformation.\n	STAT
130	DBIA130-A	G	DPT(	2	Read only access to the following Files, Fields, & X-References:\n\nFILE : Patient (2)\nFIELDS : Receiving A&A Benefits (.36205)\nEligibility Status Date (.3612)\nAgerncy/Allied Country (.309)\nReceiving Housebound Benefits (.36215)\nRated Disabilities (.3721) *stipulation*\n*this is being requested by other packages and may be incorporated\ninto VADPT at which time we will ask packages to use the utility\n
131	DBIA131-A	G	DPT(	2	'Status of the clinic appointment' field in ^DPT('S' node will be used to\ndetermine appointment status.  If the status of the appointment is active\nand not an inpatient visit, it will be counted as an outpatient visit for\nsocial work totals.\n
132	DBIA132-A			0	DGPM MOVEMENT EVENT DRIVER\n\nFor movements other than 'death': The Inpatient inits send out the\nprotocol 'PSJ OR PAT ADT' which is 'hooked' to the MAS protocol 'DGPM\nMOVEMENT EVENTS'.  'PSJ OR PAT ADT' uses the PSJADT routines to take the\nappropriate actions.\n
136	DBIA136	R	GMTSLROE	0		XTRCT
141	DBIA141	R	PRCSDIC	0	^PRCSDIC - Routine to perform lookup into File 410 (Control Point\nActivity).\nVariables:  DIC\nDIC(0)\nDIC("A")\n	PRCSDIC
142	DBIA142-A	G	DIC(31,	31	^DIC(31,D0,0)\n.01      NAME                 0;1      Read w/Fileman\n
143	DBIA143			0	HINQ v4 inits will transfer data from field 14.9 in File 3 to field 14.9\nin File 200.\n
144	DBIA144	G	DIC(19.1,	19.1	A patch (pre-release of Inpatient Meds V4) containing new keys will add\nthe new keys to File #19.1, field .01 name.  Then based on the present\nversion, it will preload key holders for the new keys into the 'Holder'\nmultiple (19.12)\n\nFor Inpatient Medications V4 only.\n
145	DBIA145-A	R	OR2	0		EN
146	DBIA146	G	DPT(	2	This request is for permission to access some information from the DPT\nglobal directly.  The data needed is the 'Other Income' field which is not\nreturned from VADPT.  This data is used by social work service with other\nmonetary benefits information as an income screen for newly admitted\npatients.  The data is accessed from piece 9 of the .362 DPT node.\nWhen the MB entry point of VADPT is restructed and this information\nincluded, it's agreed a patch will be issued to replace the direct access\na VADPT entry point call.\n\nDURATION: Till otherwise agreed, and VADPT contains "other income".\n
147	DBIA147-A			0	1.  The REQUEST/CONSULTATION file, 123, has a variable pointer field\ncalled "Results" which points to the following fields.\n\n691    Echo\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n691.1  Cardiac Catheterization\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n691.5  Electrocardiogram (EKG/ECG)\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n691.6  Holter\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n691.7  Exercise Tolerance Test\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n691.8  Electrophysiology (EP)\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n694    Hematology\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n698    Generator Implant\n698V1  V Lead Implant\n698.2  A Lead Implant\n698.3  Pacemaker Surveillance\n699    Endoscopy/Consult\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n700    Pulmonary Function Tests\nField 1506 RELEASE CODE\nField 1511 MARK FOR DELETION\n701    Rheumatology\n
148	DBIA148	R	ORU1	0	Health Summary calls PATIENT^ORU1\n	PATIENT
150	PSNNGR	R	PSNNGR	0	The Adverse Reaction Tracking (ART) package can use the PSONGR utility\nfrom the Outpatient Pharmacy package.  This utility will return all of the\nprimary ingredients to an entry in the Drug (50) file.\n	PSONGR
151	PSNNGR	R	PSNNGR	0	The Adverse Reaction Tracking (ART) package can use the PSNNGR utility\nfrom the National Drug File package.  This utility will return all of the\nprimary ingredients to an entry in the National Drug (50.6) file. The ART\npackage will use the DISPDRG entry point, if it exists, otherwise ART will\ncall the routine from the top (i.e., D ^PSNNGR).\n	PSNNGR	DISPDRG
153	DBIA153-A	G	QA(741,	741	Read access to find patients who have had a QA occurrence which was\nrefered to peer review associated with a particular admission.\n\nFile 741 QA OCCURRENCE SCREEN\nThe B cross reference\nField 1 DATE\nREVIEWER (MULTIPLE)\nField .01 REVIEW LEVEL\nField 11 STATUS\n
